Date,Temperature
2024-08-19,15.131854655259605
2024-08-20,18.845194231317954
2024-08-21,14.625884690943195
2024-08-22,-0.23785061009777486
2024-08-23,26.122605763075263
2024-08-24,4.03861812204279
2024-08-25,-8.784201678427308
2024-08-26,22.27361479535839
2024-08-27,-1.1444660296475533
2024-08-28,37.02292921764572
2024-08-29,37.696428850129365
2024-08-30,35.743219511022424
2024-08-31,8.507935012772219
2024-09-01,-9.227169173556629
2024-09-02,36.415928129386266
2024-09-03,11.409207415865716
2024-09-04,38.33274095218348
2024-09-05,38.18099885446264
2024-09-06,32.650472773368
2024-09-07,4.722444603479284
2024-09-08,9.254886430096263
2024-09-09,32.556833575842845
2024-09-10,5.846100257813884
2024-09-11,-1.5253626656953756
2024-09-12,17.840063122917506
2024-09-13,36.80773870803905
2024-09-14,24.801489833748647
2024-09-15,18.50305850446825
2024-09-16,-5.1411753114615735
2024-09-17,20.750361334958487
2024-09-18,39.50269250521316
2024-09-19,-2.995799238173799
2024-09-20,15.916482618186837
2024-09-21,33.86865359639777
2024-09-22,27.03843088771022
2024-09-23,24.850787049763397
2024-09-24,25.12420419935546
2024-09-25,7.974557560987758
2024-09-26,4.679592213224668
2024-09-27,30.46805777392568
2024-09-28,30.50566973395904
2024-09-29,33.35361592900519
2024-09-30,35.66202762782356
2024-10-01,15.56711994304689
2024-10-02,15.07581473435998
2024-10-03,29.914758948338758
2024-10-04,22.49819653888826
2024-10-05,25.098343862885166
2024-10-06,29.789633471805054
2024-10-07,34.50026709087832
2024-10-08,6.89975784257679
2024-10-09,8.779147631997201
2024-10-10,-5.30090300795655
2024-10-11,18.9140070498087
2024-10-12,-8.202886310162896
2024-10-13,13.27990090662301
2024-10-14,17.13223173537883
2024-10-15,4.32706260641422
2024-10-16,19.541663028450536
2024-10-17,-8.47498750304753
2024-10-18,-8.13259056253928
2024-10-19,31.130028032982914
2024-10-20,8.009532070563143
2024-10-21,-3.646974367405761
2024-10-22,16.112163002740218
2024-10-23,28.499677654930544
2024-10-24,0.7910513748421586
2024-10-25,21.144523790950014
2024-10-26,-5.7326267503116
2024-10-27,-7.415913941569615
2024-10-28,16.5677315784074
2024-10-29,17.031756080505325
2024-10-30,21.871495074910328
2024-10-31,26.30456668613308
2024-11-01,38.79260397312673
2024-11-02,15.815017415059767
2024-11-03,6.1478236470623
2024-11-04,29.759309738435185
2024-11-05,3.541612563103712
2024-11-06,11.948571035281805
2024-11-07,-6.077180932886702
2024-11-08,-8.732462829227124
2024-11-09,38.132420733896254
2024-11-10,31.79900602561029
2024-11-11,24.798710304684896
2024-11-12,10.447647220713495
2024-11-13,-1.3352839964577115
2024-11-14,-2.1781478664456975
2024-11-15,2.512144908229766
2024-11-16,17.461333235306025
2024-11-17,25.72979613500312
2024-11-18,23.009868835886564
2024-11-19,3.9966948472971424
2024-11-20,37.743264033159704
2024-11-21,26.894845834788427
2024-11-22,17.717702625570034
2024-11-23,20.58603731171761
2024-11-24,10.980003121389494
2024-11-25,2.3865494750578726
2024-11-26,7.798633932563078
2024-11-27,27.892305523218454
2024-11-28,-9.280325568512207
2024-11-29,-4.196367974654188
2024-11-30,-7.699867898912363
2024-12-01,-7.963559884051493
2024-12-02,32.77302920055036
2024-12-03,25.18289296900118
2024-12-04,13.70869145436626
2024-12-05,-5.108291967449926
2024-12-06,14.580793755841619
2024-12-07,13.673588539028284
2024-12-08,-1.3399065044992415
2024-12-09,11.692582461898652
2024-12-10,9.925236719868671
2024-12-11,20.792504902610823
2024-12-12,21.75468254338219
2024-12-13,-7.7347995113977746
2024-12-14,8.730630731323561
2024-12-15,21.29299578571182
2024-12-16,15.156812929004385
2024-12-17,32.824492059416116
2024-12-18,22.93468158094725
2024-12-19,-1.8532786459285155
2024-12-20,-6.471562629978508
2024-12-21,22.12096391031578
2024-12-22,-8.67443447291891
2024-12-23,19.288779063673164
2024-12-24,37.01151207124788
2024-12-25,18.77370889379395
2024-12-26,9.408496310326097
2024-12-27,22.16441092211766
2024-12-28,12.912644524575832
2024-12-29,17.280839465796745
2024-12-30,37.07324043882626
2024-12-31,9.305131890038712
2025-01-01,38.05952819119571
2025-01-02,35.26753209780318
2025-01-03,-0.21044326053517892
2025-01-04,-6.531934956241727
2025-01-05,-4.961099931128667
2025-01-06,-9.088908717422514
2025-01-07,-5.27785196220358
2025-01-08,24.150338670817845
2025-01-09,-6.440567576988551
2025-01-10,5.948781514688065
2025-01-11,32.24376554847273
2025-01-12,-8.836403213208706
2025-01-13,30.72342412944679
2025-01-14,4.092738738669997
2025-01-15,-4.091758618917187
2025-01-16,24.836858268207536
2025-01-17,21.4471423389942
2025-01-18,33.873600676352645
2025-01-19,26.75355219019429
2025-01-20,30.17404651924243
2025-01-21,4.101728628565324
2025-01-22,-1.1280228110138584
2025-01-23,27.530737582042917
2025-01-24,30.341736963363203
2025-01-25,39.52525710003366
2025-01-26,10.630883845571326
2025-01-27,8.600904289639157
2025-01-28,28.820648037099843
2025-01-29,7.040177012650894
2025-01-30,36.537866280178235
2025-01-31,32.92063759215059
2025-02-01,11.449701368750919
2025-02-02,27.543553389574868
2025-02-03,27.727143704234116
2025-02-04,-4.84380655820337
2025-02-05,35.127645333978336
2025-02-06,15.262618622392857
2025-02-07,31.322873305387084
2025-02-08,6.002480051530586
2025-02-09,34.77616142481003
2025-02-10,9.460083936708156
2025-02-11,-9.458117425985082
2025-02-12,35.26909882096318
2025-02-13,-5.435666160693322
2025-02-14,5.965681879520744
2025-02-15,37.50309835254025
2025-02-16,37.53035734687781
2025-02-17,18.671894406164306
2025-02-18,21.591860608489963
2025-02-19,12.42227609891599
2025-02-20,4.660538584903227
2025-02-21,6.4332272684957985
2025-02-22,23.62592280385192
2025-02-23,27.618726471884003
2025-02-24,29.578952186292426
2025-02-25,29.48090713972769
2025-02-26,-5.439694847565482
2025-02-27,14.721015235129073
2025-02-28,-7.122061999167785
2025-03-01,17.476444116186777
2025-03-02,12.07652506866885
2025-03-03,34.38520913791499
2025-03-04,7.545750627603933
2025-03-05,-4.146649178619707
2025-03-06,-2.850415897358207
2025-03-07,28.075531585873613
2025-03-08,20.910903165813053
2025-03-09,-4.9438661938604875
2025-03-10,-5.794659694250129
2025-03-11,25.048456572956
2025-03-12,-6.361849681790323
2025-03-13,31.093002964517808
2025-03-14,25.31211135782481
2025-03-15,-5.932560967905012
2025-03-16,-5.758114295740404
2025-03-17,39.33197892505877
2025-03-18,8.713539787806017
2025-03-19,8.532107353344546
2025-03-20,30.639978362875127
2025-03-21,37.36242886919293
2025-03-22,39.30005319114355
2025-03-23,27.668909262947082
2025-03-24,8.81297927654579
2025-03-25,-5.824964165066562
2025-03-26,28.85734579637184
2025-03-27,17.920212486790252
2025-03-28,11.211100462348814
2025-03-29,35.3177192547368
2025-03-30,-4.440125884692433
2025-03-31,14.631255214542957
2025-04-01,-9.432317761629047
2025-04-02,13.433032099706313
2025-04-03,-7.184836215908133
2025-04-04,-4.059104186596404
2025-04-05,-4.123687661144756
2025-04-06,22.460515105803175
2025-04-07,27.302243963271167
2025-04-08,19.168438254857982
2025-04-09,38.10862742372709
2025-04-10,8.743528976185203
2025-04-11,4.285604314093037
2025-04-12,33.429956409473014
2025-04-13,1.1797919259726317
2025-04-14,38.161126972030566
2025-04-15,-9.392276265509183
2025-04-16,38.493941335381955
2025-04-17,-7.842004402471194
2025-04-18,34.557155684903556
2025-04-19,16.385055454314994
2025-04-20,39.64823980596502
2025-04-21,-6.310171763230057
2025-04-22,17.69271422006604
2025-04-23,38.46512678095495
2025-04-24,16.15489220850744
2025-04-25,21.469931906763126
2025-04-26,24.787434449230858
2025-04-27,12.727053238388663
2025-04-28,21.377904004203174
2025-04-29,19.21571559615501
2025-04-30,35.057900524549446
2025-05-01,-7.727680982927106
2025-05-02,4.048159479611517
2025-05-03,37.520574203827934
2025-05-04,34.51318919454582
2025-05-05,12.782837639285646
2025-05-06,21.006629890076837
2025-05-07,3.8690591490566337
2025-05-08,-0.5939420138119349
2025-05-09,13.18492024699911
2025-05-10,7.66761140130264
2025-05-11,19.182805592543602
2025-05-12,-6.113268151750758
2025-05-13,38.71974038330833
2025-05-14,39.31053722398014
2025-05-15,24.908085700987257
2025-05-16,16.80481831720602
2025-05-17,5.4763808143163875
2025-05-18,30.68975098534743
2025-05-19,24.236558627693967
2025-05-20,-1.8691530327554347
2025-05-21,35.546359224692125
2025-05-22,31.12686214615845
2025-05-23,37.4899956645962
2025-05-24,26.285975419418
2025-05-25,20.670759796789493
2025-05-26,10.912151814530944
2025-05-27,36.63642416770066
2025-05-28,33.30319447502042
2025-05-29,-7.73906649469053
2025-05-30,-8.6816512751374
2025-05-31,8.82316834390248
2025-06-01,30.527666539091648
2025-06-02,39.363806465747224
2025-06-03,-2.479155444823591
2025-06-04,19.706535767606756
2025-06-05,9.044542831551077
2025-06-06,38.49571989073016
2025-06-07,32.105946156785436
2025-06-08,31.91643523555689
2025-06-09,13.434657989748516
2025-06-10,10.74097511688326
2025-06-11,3.6703535965353122
2025-06-12,-7.181225167453644
2025-06-13,33.23611881275266
2025-06-14,30.64505045650388
2025-06-15,39.98588366430653
2025-06-16,39.831841853695266
2025-06-17,17.771585280131372
2025-06-18,28.449370759025527
2025-06-19,37.238286494121404
2025-06-20,32.482369533870575
2025-06-21,2.3674050871598826
2025-06-22,12.527206765504676
2025-06-23,-3.542029242425251
2025-06-24,37.70255136293612
2025-06-25,20.308731722544003
2025-06-26,1.4321402751731362
2025-06-27,23.585034220292833
2025-06-28,20.90641202289479
2025-06-29,7.9081359016420265
2025-06-30,-4.322120390018549
2025-07-01,23.578659779639978
2025-07-02,16.015385045189664
2025-07-03,28.615919586781963
2025-07-04,16.00817505559967
2025-07-05,32.609075015927004
2025-07-06,17.595341938724278
2025-07-07,18.046898576769312
2025-07-08,33.832680132917254
2025-07-09,10.17414331061985
2025-07-10,-3.299238577467963
2025-07-11,-8.560866184333051
2025-07-12,27.75686278368095
2025-07-13,21.015477567673233
2025-07-14,25.20398840496118
2025-07-15,0.6482080754455364
2025-07-16,-3.1814262206615123
2025-07-17,-9.272766716605904
2025-07-18,7.529377940329848
2025-07-19,19.495884342731653
2025-07-20,9.612202254986617
2025-07-21,11.873746101186452
2025-07-22,35.20793472468742
2025-07-23,7.4127733511650185
2025-07-24,15.69947445799054
2025-07-25,29.18265063705715
2025-07-26,9.827139116063506
2025-07-27,21.104335011393676
2025-07-28,33.11818543733726
2025-07-29,37.4760311828821
2025-07-30,-2.6463259535481036
2025-07-31,36.32938125807472
2025-08-01,14.60581465397691
2025-08-02,2.912219414947918
2025-08-03,12.956787811913067
2025-08-04,39.00162876427385
2025-08-05,14.63090469964348
2025-08-06,6.437580514375412
2025-08-07,21.67004271583629
2025-08-08,2.0072809389096538
2025-08-09,-6.206833594566804
2025-08-10,-3.556013904467539
2025-08-11,-3.5977080521113782
2025-08-12,-2.404865324385282
2025-08-13,-3.058641367529493
2025-08-14,22.04373724016073
2025-08-15,-0.9059957800427583
2025-08-16,7.283364166193159
2025-08-17,34.839420495300594
2025-08-18,13.698082013143619
2025-08-19,23.37788692605136
2025-08-20,-1.3840064399185081
2025-08-21,-0.38554905956646124
2025-08-22,-7.956569186676057
2025-08-23,-1.5532468463917724
2025-08-24,3.9295169515979307
2025-08-25,-1.1494757861626592
2025-08-26,-5.56487331214722
2025-08-27,-3.96820644496996
2025-08-28,13.038938401636287
2025-08-29,0.3166859202896255
2025-08-30,8.213493052403773
2025-08-31,15.170863542742843
2025-09-01,24.519741431468262
2025-09-02,-8.034393007945052
2025-09-03,29.970519945452132
2025-09-04,21.39501947454539
2025-09-05,-5.912048402556405
2025-09-06,33.67893120533886
2025-09-07,36.04362002659066
2025-09-08,-6.946102007256813
2025-09-09,3.843882407360187
2025-09-10,30.310063989653067
2025-09-11,27.41298451918292
2025-09-12,-0.7739490321811342
2025-09-13,0.46746616683551423
2025-09-14,8.5236051395691
2025-09-15,14.226149259551065
2025-09-16,20.912738576514798
2025-09-17,8.445681978488622
2025-09-18,13.126735806657393
2025-09-19,27.373546906687828
2025-09-20,-8.165839855470105
2025-09-21,2.6218472172010383
2025-09-22,25.66747929422762
2025-09-23,34.76034188435997
2025-09-24,15.583872105783307
2025-09-25,16.605674263265783
2025-09-26,-4.641399433011197
2025-09-27,12.370618341172733
2025-09-28,16.630863322751157
2025-09-29,2.1235251817364826
2025-09-30,3.462161547469048
2025-10-01,8.864208155231132
2025-10-02,-8.996440111113682
2025-10-03,6.103958279158913
2025-10-04,0.5724003498272321
2025-10-05,6.374867608895734
2025-10-06,-4.011893409037439
2025-10-07,34.52636403699475
2025-10-08,19.679622677702433
2025-10-09,23.95511595722448
2025-10-10,29.458561930366912
2025-10-11,14.922109946452863
2025-10-12,-5.653985595628815
2025-10-13,16.85532709092739
2025-10-14,19.342055901043956
2025-10-15,27.271973709216496
2025-10-16,11.582977311483969
2025-10-17,-3.620984860221812
2025-10-18,4.188795289936223
2025-10-19,8.154114819931756
2025-10-20,22.295862066580064
2025-10-21,18.538915233445593
2025-10-22,7.804836294892311
2025-10-23,39.32576243964898
2025-10-24,20.288740967844358
2025-10-25,1.8613395867997244
2025-10-26,-4.910876368979813
2025-10-27,-2.357043040783399
2025-10-28,2.2978864192254065
2025-10-29,-1.9659313370222158
2025-10-30,-0.6716487974347114
2025-10-31,4.254758434692356
2025-11-01,-1.3313202352622593
2025-11-02,34.83827123132126
2025-11-03,-5.988312716917889
2025-11-04,16.225569478512732
2025-11-05,10.519841349483077
2025-11-06,39.11893084543032
2025-11-07,-4.398054891597383
2025-11-08,9.892779952287082
2025-11-09,38.473521663768445
2025-11-10,33.275356294699016
2025-11-11,30.853603547463997
2025-11-12,2.8951413522469913
2025-11-13,-1.4556206304967088
2025-11-14,23.432160996221548
2025-11-15,36.46879945637929
2025-11-16,17.83814465069649
2025-11-17,18.580634473494992
2025-11-18,3.998954683014208
2025-11-19,28.474646659596843
2025-11-20,-0.647812572123831
2025-11-21,6.183961820212183
2025-11-22,11.271821930820838
2025-11-23,15.38051893422275
2025-11-24,2.1204866207540114
2025-11-25,-4.258158763039823
2025-11-26,20.53100212208163
2025-11-27,4.431527662012789
2025-11-28,19.061911071130613
2025-11-29,-2.281864236289884
2025-11-30,14.057005092740873
2025-12-01,16.629471627579292
2025-12-02,-7.408823158878654
2025-12-03,6.8302139096960275
2025-12-04,-3.279266153051288
2025-12-05,-6.831251476361613
2025-12-06,39.49801161949726
2025-12-07,6.117692248736148
2025-12-08,30.493722292731746
2025-12-09,2.7320327381881917
2025-12-10,24.075136111196464
2025-12-11,28.011392994484325
2025-12-12,19.781937030392214
2025-12-13,13.57880942750792
2025-12-14,10.592045707363425
2025-12-15,7.4434133271497664
2025-12-16,36.476457212391296
2025-12-17,31.530970389386454
2025-12-18,38.251345533325626
2025-12-19,-3.785138825722764
2025-12-20,26.543373760182213
2025-12-21,36.91702284105189
2025-12-22,-0.9383466917169923
2025-12-23,-6.675186631661125
2025-12-24,27.056032464502955
2025-12-25,18.723655658995597
2025-12-26,32.0914388379136
2025-12-27,-3.011381168685525
2025-12-28,29.76336559299451
2025-12-29,0.08136600238722735
2025-12-30,-1.8172028567147755
2025-12-31,-1.7867101034503534
2026-01-01,30.728736011569104
2026-01-02,23.259861034810008
2026-01-03,16.153271238455964
2026-01-04,7.941524206175124
2026-01-05,33.86002704065541
2026-01-06,9.622255371131768
2026-01-07,30.829971973578857
2026-01-08,11.95674542851092
2026-01-09,8.84722147124538
2026-01-10,13.133989283480322
2026-01-11,5.068893708207105
2026-01-12,27.380469008812554
2026-01-13,15.136019504623956
2026-01-14,1.6106347573408648
2026-01-15,34.978728663728425
2026-01-16,9.194561068660569
2026-01-17,17.17764305569943
2026-01-18,35.32360554822735
2026-01-19,21.211899795699605
2026-01-20,-4.155097964581796
2026-01-21,36.991606180673756
2026-01-22,21.385402653570893
2026-01-23,6.7452807328543045
2026-01-24,-3.036396366830637
2026-01-25,29.701259463514802
2026-01-26,21.003637796425675
2026-01-27,16.673054598816076
2026-01-28,34.69462915254788
2026-01-29,29.42986056122654
2026-01-30,-2.4162560133624407
2026-01-31,5.586103389777412
2026-02-01,2.4244569907232876
2026-02-02,27.197314628633848
2026-02-03,-8.323378263211032
2026-02-04,18.494484243565825
2026-02-05,28.122934287034525
2026-02-06,33.838281838087475
2026-02-07,7.104087435795375
2026-02-08,31.06286523360064
2026-02-09,-4.468413152239639
2026-02-10,32.32261458672591
2026-02-11,-3.6255668834008787
2026-02-12,9.864364528018363
2026-02-13,29.86476828897768
2026-02-14,-2.5041286325613115
2026-02-15,1.462569761632075
2026-02-16,26.112628419653312
2026-02-17,26.001826827303717
2026-02-18,22.057381644264865
2026-02-19,24.697422223354998
2026-02-20,17.13622216737981
2026-02-21,2.589952945347637
2026-02-22,7.284799675195973
2026-02-23,-0.9201141599287173
2026-02-24,35.422528066681416
2026-02-25,19.169589738306023
2026-02-26,10.042570838181994
2026-02-27,13.100290182206635
2026-02-28,37.36416698059077
2026-03-01,-2.33242984419599
2026-03-02,19.31149160083986
2026-03-03,15.2944339442233
2026-03-04,20.57271177173239
2026-03-05,-9.094490808957975
2026-03-06,33.606195447207575
2026-03-07,36.60591412418062
2026-03-08,18.256659179460446
2026-03-09,24.832541193844612
2026-03-10,36.124969058864785
2026-03-11,25.361931715669932
2026-03-12,-2.3730478542869324
2026-03-13,18.81441800834066
2026-03-14,20.335752319142795
2026-03-15,11.206533565119301
2026-03-16,26.822211781236142
2026-03-17,36.718350738450745
2026-03-18,36.278425645338814
2026-03-19,12.541968570206606
2026-03-20,-4.338097707962238
2026-03-21,39.242059948116726
2026-03-22,31.944904322296708
2026-03-23,-3.7668659398366575
2026-03-24,36.04209413086862
2026-03-25,33.49481810310641
2026-03-26,15.941902856303606
2026-03-27,19.563771787246463
2026-03-28,9.950135193506512
2026-03-29,-7.261918058898433
2026-03-30,6.759862082295047
2026-03-31,30.14267242990057
2026-04-01,-9.768398849769858
2026-04-02,6.67495858455721
2026-04-03,9.908434679547167
2026-04-04,16.869780146896144
2026-04-05,35.992780820638025
2026-04-06,7.317299718298063
2026-04-07,7.347660094811385
2026-04-08,26.87506240548742
2026-04-09,12.610897044490358
2026-04-10,1.2302411469990986
2026-04-11,12.62197580663467
2026-04-12,-2.9571489810100076
2026-04-13,-1.1806506746888346
2026-04-14,14.918388636973987
2026-04-15,10.946272475227396
2026-04-16,35.742295053405
2026-04-17,8.119694955831655
2026-04-18,19.02941751390217
2026-04-19,21.61321439597652
2026-04-20,-9.345277170583318
2026-04-21,23.176868600835533
2026-04-22,-1.098201656512428
2026-04-23,38.053515873472755
2026-04-24,-2.5668636123443527
2026-04-25,10.731206186351187
2026-04-26,-5.732516596067807
2026-04-27,39.843712592297365
2026-04-28,15.10975051656213
2026-04-29,19.76925086600219
2026-04-30,-6.646176130578626
2026-05-01,27.498023519958892
2026-05-02,0.4952796547792886
2026-05-03,34.90271447203569
2026-05-04,0.256982024100358
2026-05-05,-0.46561396681667233
2026-05-06,-8.172516607595256
2026-05-07,13.603347255499962
2026-05-08,18.24205666313082
2026-05-09,-6.714568028582382
2026-05-10,28.776380834750526
2026-05-11,12.66444173740138
2026-05-12,16.219513466379002
2026-05-13,12.038137346911409
2026-05-14,10.0381530437663
2026-05-15,17.982016565410895
2026-05-16,-2.237987703464375
2026-05-17,-0.9035934752364447
2026-05-18,33.089281050675865
2026-05-19,37.305773106681634
2026-05-20,8.665465813987648
2026-05-21,3.537233657177689
2026-05-22,22.19997716195079
2026-05-23,10.436708554904818
2026-05-24,-8.730682216982757
2026-05-25,-2.192370131690482
2026-05-26,25.798611442369875
2026-05-27,22.94619709550757
2026-05-28,-8.645200374825826
2026-05-29,1.0986080966474727
2026-05-30,1.55373982940357
2026-05-31,23.59463717993642
2026-06-01,-9.014473112281792
2026-06-02,-4.7945709007713075
2026-06-03,29.99580426865947
2026-06-04,-1.0727668972833193
2026-06-05,22.63730539259374
2026-06-06,1.9091390523363252
2026-06-07,-5.027930362032742
2026-06-08,2.158609549972704
2026-06-09,26.11334659278296
2026-06-10,32.784823405314285
2026-06-11,31.510993228349577
2026-06-12,9.859176480922741
2026-06-13,23.40425682853231
2026-06-14,0.24921477079104903
2026-06-15,4.657386513050664
2026-06-16,34.81679092605599
2026-06-17,-9.349903824463198
2026-06-18,-5.7245734572765965
2026-06-19,0.39431275730136583
2026-06-20,-8.673389806309014
2026-06-21,-0.9282282455101338
2026-06-22,19.152078048484608
2026-06-23,11.071227529624899
2026-06-24,34.63358555384874
2026-06-25,30.872178086922048
2026-06-26,7.0908675848938
2026-06-27,2.9711716715646244
2026-06-28,8.984620408363345
